t_month,source,dep_country,arr_airport,arr_state,arr_country,travelers_sd,travelers_mean,travelers,t_year,destination
07,NJ,USA,SLK,NY,USA,416.9,14.4,14.3615841284292,2020,SLK
07,NJ,USA,SWF,NY,USA,0.5,1,1,2020,SWF
07,NJ,USA,SYR,NY,USA,1065.7,1484.7,1484.70750582987,2020,SYR
07,NJ,USA,TEB,NJ,USA,698,1368,1368,2020,TEB
07,NLD,NLD,ACY,NJ,USA,0.7,0.4,0.414213562373095,2020,ACY
07,NLD,NLD,ALB,NY,USA,28.4,92.5,92.4832059211383,2020,ALB
07,NLD,NLD,ART,NY,USA,0.5,1,1,2020,ART
07,NLD,NLD,BDL,CT,USA,6.1,207.3,207.273947162254,2020,BDL
07,NLD,NLD,BGM,NY,USA,3.2,11.4,11.3638558994257,2020,BGM
07,NLD,NLD,BUF,NY,USA,36.5,148.7,148.728843456222,2020,BUF
07,NLD,NLD,ELM,NY,USA,3.8,32.5,32.5298612484177,2020,ELM
07,NLD,NLD,EWR,NJ,USA,756.2,5809.3,5809.31912004979,2020,EWR
07,NLD,NLD,HPN,NY,USA,6.4,9.6,9.61772281390967,2020,HPN
07,NLD,NLD,HVN,CT,USA,1.7,5.9,5.86828545531999,2020,HVN
07,NLD,NLD,ISP,NY,USA,3.5,6.1,6.06069667065213,2020,ISP
07,NLD,NLD,ITH,NY,USA,5.1,28,28.0439286678185,2020,ITH
07,NLD,NLD,JFK,NY,USA,5753.5,18488.9,18488.8857212178,2020,JFK
07,NLD,NLD,LGA,NY,USA,64.7,237.5,237.54677387369,2020,LGA
07,NLD,NLD,ROC,NY,USA,24,134.3,134.331276038409,2020,ROC
07,NLD,NLD,SWF,NY,USA,0.6,8.7,8.6548938460563,2020,SWF
07,NLD,NLD,SYR,NY,USA,25.1,123.3,123.289300238154,2020,SYR
07,NM,USA,ACY,NJ,USA,0.6,2.3,2.30192724889463,2020,ACY
07,NM,USA,ALB,NY,USA,23.4,401.6,401.555390188407,2020,ALB
07,NM,USA,ART,NY,USA,1.5,5.5,5.54213262037718,2020,ART
07,NM,USA,BDL,CT,USA,85.5,1031.2,1031.23277604749,2020,BDL
07,NM,USA,BGM,NY,USA,7.5,9.3,9.32280115456367,2020,BGM
07,NM,USA,BUF,NY,USA,30.1,427,426.96587493958,2020,BUF
07,NM,USA,ELM,NY,USA,10.6,19.4,19.366573478638,2020,ELM
07,NM,USA,EWR,NJ,USA,100.3,1907.6,1907.60202117417,2020,EWR
07,NM,USA,HPN,NY,USA,26.5,105.3,105.312770291091,2020,HPN
07,NM,USA,HVN,CT,USA,8.1,9,9.02659586992917,2020,HVN
07,NM,USA,ISP,NY,USA,9.9,42.5,42.527133289983,2020,ISP
07,NM,USA,ITH,NY,USA,4,14,13.9539327394091,2020,ITH
07,NM,USA,JFK,NY,USA,239.2,3360.9,3360.91795369772,2020,JFK
07,NM,USA,LGA,NY,USA,697.3,3376.7,3376.68182342704,2020,LGA
07,NM,USA,MSS,NY,USA,1,2,2,2020,MSS
07,NM,USA,ROC,NY,USA,65.3,409.8,409.823283271284,2020,ROC
07,NM,USA,SLK,NY,USA,1.5,3,3,2020,SLK
07,NM,USA,SWF,NY,USA,5.2,3.6,3.64158883361278,2020,SWF
07,NM,USA,SYR,NY,USA,133.5,390.5,390.456138756518,2020,SYR
07,NOR,NOR,ALB,NY,USA,7.5,7.4,7.40611799196616,2020,ALB
07,NOR,NOR,BDL,CT,USA,4,16.3,16.3247821068181,2020,BDL
07,NOR,NOR,BUF,NY,USA,11,26,25.9546564032213,2020,BUF
07,NOR,NOR,ELM,NY,USA,0.7,1.4,1.44948974278318,2020,ELM
07,NOR,NOR,EWR,NJ,USA,12.3,4801,4800.98952734044,2020,EWR
07,NOR,NOR,ITH,NY,USA,1,1.9,1.88449914061482,2020,ITH
07,NOR,NOR,JFK,NY,USA,222.2,6013.6,6013.55754607661,2020,JFK
07,NOR,NOR,LGA,NY,USA,2.1,8.5,8.5244063118092,2020,LGA
07,NOR,NOR,ROC,NY,USA,8.6,50.2,50.1977456689726,2020,ROC
07,NOR,NOR,SWF,NY,USA,564.3,1573.2,1573.22203008343,2020,SWF
07,NOR,NOR,SYR,NY,USA,2.1,40.3,40.2978508067531,2020,SYR
07,NPL,NPL,ALB,NY,USA,3.1,6,6,2020,ALB
07,NPL,NPL,BDL,CT,USA,3.2,3.8,3.82028452835046,2020,BDL
07,NPL,NPL,BUF,NY,USA,12.6,36.9,36.8828339403257,2020,BUF
07,NPL,NPL,EWR,NJ,USA,14.2,49.4,49.4016974736926,2020,EWR
07,NPL,NPL,ITH,NY,USA,3.5,2.7,2.74165738677394,2020,ITH
07,NPL,NPL,JFK,NY,USA,184.6,1499.8,1499.82364158617,2020,JFK
07,NPL,NPL,LGA,NY,USA,11.2,22,22,2020,LGA
07,NPL,NPL,ROC,NY,USA,3.5,17.1,17.1104322103931,2020,ROC
07,NPL,NPL,SYR,NY,USA,1,23,22.9861030657984,2020,SYR
07,NV,USA,ACY,NJ,USA,4.5,31.5,31.4557187870011,2020,ACY
07,NV,USA,ALB,NY,USA,341.8,3551.8,3551.75699773867,2020,ALB
07,NV,USA,ART,NY,USA,4,18.4,18.3952303433595,2020,ART
07,NV,USA,BDL,CT,USA,1366.4,6440.4,6440.37470482594,2020,BDL
07,NV,USA,BGM,NY,USA,34.5,67.9,67.8998055694598,2020,BGM
07,NV,USA,BUF,NY,USA,917.5,8699.3,8699.33241060465,2020,BUF
07,NV,USA,ELM,NY,USA,46.7,208.6,208.612467451779,2020,ELM
07,NV,USA,EWR,NJ,USA,3357.3,33409.3,33409.2575571759,2020,EWR
07,NV,USA,HPN,NY,USA,86.4,315.7,315.707070498661,2020,HPN
07,NV,USA,HVN,CT,USA,40.1,59,58.9947217579052,2020,HVN
07,NV,USA,IAG,NY,USA,2,4,4,2020,IAG
07,NV,USA,ISP,NY,USA,370,2090.5,2090.54883932458,2020,ISP
07,NV,USA,ITH,NY,USA,31.1,132.3,132.297579302115,2020,ITH
07,NV,USA,JFK,NY,USA,4464.6,52996.9,52996.9172559582,2020,JFK
07,NV,USA,JHW,NY,USA,1,2,2,2020,JHW
07,NV,USA,LGA,NY,USA,236.7,4548.9,4548.87279892353,2020,LGA
07,NV,USA,MSS,NY,USA,0.5,1,1,2020,MSS
07,NV,USA,OGS,NY,USA,6.6,13,13,2020,OGS
07,NV,USA,PBG,NY,USA,19.7,7.3,7.2913443418497,2020,PBG
07,NV,USA,ROC,NY,USA,190.1,2277.1,2277.14481282857,2020,ROC
07,NV,USA,SLK,NY,USA,7.8,3.3,3.30886938006377,2020,SLK
07,NV,USA,SWF,NY,USA,42.5,100.4,100.421368075547,2020,SWF
07,NV,USA,SYR,NY,USA,161.3,1961.2,1961.22162359779,2020,SYR
07,NV,USA,TTN,NJ,USA,5.1,10,10,2020,TTN
07,NY,USA,ACY,NJ,USA,1085.2,2127,2127,2020,ACY
07,NY,USA,ALB,NY,USA,1643,1457.1,1457.09390026871,2020,ALB
07,NY,USA,ART,NY,USA,1287.5,116.6,116.585059881875,2020,ART
07,NY,USA,BDL,CT,USA,478.6,1631,1631.0186659846,2020,BDL
07,NY,USA,BDR,CT,USA,377,739,739,2020,BDR
07,NY,USA,BGM,NY,USA,438.4,60.3,60.2862137841783,2020,BGM
07,NY,USA,BLM,NJ,USA,1128.6,2212,2212,2020,BLM
07,NY,USA,BUF,NY,USA,2178.6,26238.8,26238.8403450964,2020,BUF
07,NY,USA,CDW,NJ,USA,1070.4,2098,2098,2020,CDW
07,NY,USA,CTX,NY,USA,379.1,743,743,2020,CTX
07,NY,USA,DXR,CT,USA,376,737,737,2020,DXR
07,NY,USA,ELM,NY,USA,264.3,38.5,38.4700943324029,2020,ELM
07,NY,USA,EWR,NJ,USA,3206.5,11354.8,11354.8382248939,2020,EWR
07,NY,USA,FID,NY,USA,1118.4,2192,2192,2020,FID
07,NY,USA,FOK,NY,USA,1087.2,2131,2131,2020,FOK
07,NY,USA,FRG,NY,USA,3411.2,6686,6686,2020,FRG
07,NY,USA,GFL,NY,USA,383.2,751,751,2020,GFL
07,NY,USA,GON,CT,USA,344.4,675,675,2020,GON
07,NY,USA,HFD,CT,USA,742.9,1456,1456,2020,HFD
07,NY,USA,HPN,NY,USA,7324.3,493.5,493.522397543577,2020,HPN
07,NY,USA,HTO,NY,USA,1877,3679,3679,2020,HTO
07,NY,USA,HVN,CT,USA,1542.4,298.1,298.121697793503,2020,HVN
07,NY,USA,IAG,NY,USA,338.8,664,664,2020,IAG
07,NY,USA,ISP,NY,USA,1539.6,425.9,425.945331738675,2020,ISP
07,NY,USA,ITH,NY,USA,2612.3,204.1,204.103338737864,2020,ITH
07,NY,USA,JFK,NY,USA,2246.6,30056.5,30056.5389708536,2020,JFK
07,NY,USA,JVI,NJ,USA,379.1,743,743,2020,JVI
07,NY,USA,LGA,NY,USA,1768.5,13193,13192.9965716766,2020,LGA
07,NY,USA,LKP,NY,USA,393.4,771,771,2020,LKP
07,NY,USA,MIV,NJ,USA,758.2,1486,1486,2020,MIV
07,NY,USA,MMU,NJ,USA,1404.1,2752,2752,2020,MMU
07,NY,USA,MSS,NY,USA,528.4,117.5,117.511401989985,2020,MSS
07,NY,USA,MTP,NY,USA,1140.8,2236,2236,2020,MTP
07,NY,USA,OGS,NY,USA,503.6,108.6,108.590321840626,2020,OGS
07,NY,USA,OLE,NY,USA,379.1,743,743,2020,OLE
07,NY,USA,OXC,CT,USA,377.6,740,740,2020,OXC
07,NY,USA,PBG,NY,USA,11.3,5,5,2020,PBG
07,NY,USA,PCT,NJ,USA,377,739,739,2020,PCT
07,NY,USA,POU,NY,USA,614.8,1205,1205,2020,POU
07,NY,USA,RME,NY,USA,396.9,778,778,2020,RME
07,NY,USA,ROC,NY,USA,1333.6,11024.2,11024.1952752986,2020,ROC
07,NY,USA,SCH,NY,USA,378.1,741,741,2020,SCH
07,NY,USA,SLK,NY,USA,1454.6,55.1,55.1498960321193,2020,SLK
07,NY,USA,SWF,NY,USA,1418.9,209.4,209.399240504808,2020,SWF
07,NY,USA,SYR,NY,USA,723.5,6741.5,6741.5142671165,2020,SYR
07,NY,USA,TEB,NJ,USA,4396.9,8618,8618,2020,TEB
07,NY,USA,WSH,NY,USA,354.6,695,695,2020,WSH
07,NY,USA,WWD,NJ,USA,377.6,740,740,2020,WWD
07,NZL,NZL,ALB,NY,USA,2.9,2,2.03658897187566,2020,ALB
07,NZL,NZL,BDL,CT,USA,5.2,13.3,13.2866094677138,2020,BDL
07,NZL,NZL,BUF,NY,USA,13.6,14.7,14.706903261957,2020,BUF
07,NZL,NZL,EWR,NJ,USA,17.8,603.5,603.494033180914,2020,EWR
07,NZL,NZL,HPN,NY,USA,0,0,0,2020,HPN
07,NZL,NZL,HVN,CT,USA,0.6,1.3,1.28942848510666,2020,HVN
07,NZL,NZL,ITH,NY,USA,1.2,1.1,1.0800838230519,2020,ITH
07,NZL,NZL,JFK,NY,USA,116.9,1121.6,1121.64816604929,2020,JFK
07,NZL,NZL,LGA,NY,USA,83.2,295.7,295.701362913051,2020,LGA
07,NZL,NZL,ROC,NY,USA,21.5,21.5,21.5219538806582,2020,ROC
07,NZL,NZL,SYR,NY,USA,3.5,7.9,7.88748820522211,2020,SYR
07,OH,USA,ACY,NJ,USA,415.4,18.3,18.3365696788515,2020,ACY
07,OH,USA,ALB,NY,USA,63,2295.1,2295.08510066715,2020,ALB
07,OH,USA,ART,NY,USA,13.6,33.5,33.4720771053865,2020,ART
07,OH,USA,BDL,CT,USA,180.5,5249,5248.95748537001,2020,BDL
07,OH,USA,BGM,NY,USA,20.2,60.6,60.5528001844341,2020,BGM
07,OH,USA,BUF,NY,USA,30.5,701.2,701.225151871305,2020,BUF
07,OH,USA,CDW,NJ,USA,379.1,743,743,2020,CDW
07,OH,USA,ELM,NY,USA,19.3,144.8,144.782531057487,2020,ELM
07,OH,USA,EWR,NJ,USA,2035.7,16311.6,16311.6461436443,2020,EWR
07,OH,USA,HPN,NY,USA,344.8,786.6,786.551400424291,2020,HPN
07,OH,USA,HVN,CT,USA,53.1,130.3,130.307321900462,2020,HVN
07,OH,USA,ISP,NY,USA,44,273.8,273.77062967803,2020,ISP
07,OH,USA,ITH,NY,USA,21.1,156.8,156.775813012335,2020,ITH
07,OH,USA,JFK,NY,USA,1322.3,5916.9,5916.88401855112,2020,JFK
07,OH,USA,JHW,NY,USA,0.5,1,1,2020,JHW
07,OH,USA,LGA,NY,USA,913.5,30557.2,30557.2156736851,2020,LGA
07,OH,USA,MMU,NJ,USA,457.4,881.8,881.821351189091,2020,MMU
07,OH,USA,MSS,NY,USA,1.4,2.9,2.87298334620742,2020,MSS
07,OH,USA,OGS,NY,USA,12.7,12.2,12.2287565553229,2020,OGS
07,OH,USA,PBG,NY,USA,9.5,10,10.0356967055245,2020,PBG
07,OH,USA,ROC,NY,USA,26.5,806.7,806.714183456345,2020,ROC
07,OH,USA,SLK,NY,USA,1.2,5.3,5.25732474567597,2020,SLK
07,OH,USA,SWF,NY,USA,14,168.3,168.271112293242,2020,SWF
07,OH,USA,SYR,NY,USA,98.5,1115.1,1115.09952735778,2020,SYR
07,OH,USA,TEB,NJ,USA,570.9,1119,1119,2020,TEB
07,OH,USA,TTN,NJ,USA,524.7,37.6,37.5746030439718,2020,TTN
07,OK,USA,ACY,NJ,USA,1,0.8,0.81712059283214,2020,ACY
07,OK,USA,ALB,NY,USA,67.9,630.8,630.799708201956,2020,ALB
07,OK,USA,ART,NY,USA,7.4,24.6,24.5627061135972,2020,ART
07,OK,USA,BDL,CT,USA,20.2,1339.9,1339.89883854472,2020,BDL
07,OK,USA,BGM,NY,USA,6.7,17.5,17.4691475044783,2020,BGM
07,OK,USA,BUF,NY,USA,15,796.2,796.238858166952,2020,BUF
07,OK,USA,ELM,NY,USA,20.6,93.7,93.738115295863,2020,ELM
07,OK,USA,EWR,NJ,USA,249.2,3800.1,3800.0834803308,2020,EWR
07,OK,USA,HPN,NY,USA,4,220.6,220.642174415921,2020,HPN
07,OK,USA,HVN,CT,USA,3.8,7.7,7.70658769117361,2020,HVN
07,OK,USA,ISP,NY,USA,16,73.9,73.8601839594089,2020,ISP
07,OK,USA,ITH,NY,USA,4,28.5,28.4722519891231,2020,ITH
07,OK,USA,JFK,NY,USA,49.9,730.5,730.549499096029,2020,JFK
07,OK,USA,LGA,NY,USA,153.6,4059.4,4059.36885839625,2020,LGA
07,OK,USA,MSS,NY,USA,1,2,2,2020,MSS
07,OK,USA,OGS,NY,USA,2.1,4.3,4.29150262212918,2020,OGS
07,OK,USA,PBG,NY,USA,11.3,9.2,9.2469507659596,2020,PBG
07,OK,USA,ROC,NY,USA,27.1,366.7,366.680202243714,2020,ROC
07,OK,USA,SWF,NY,USA,8.1,34.7,34.6635317165788,2020,SWF
07,OK,USA,SYR,NY,USA,41.6,535.3,535.284994537642,2020,SYR
07,OMN,OMN,BDL,CT,USA,3.1,6,6,2020,BDL
07,OMN,OMN,BUF,NY,USA,1,2.9,2.91486764116886,2020,BUF
07,OMN,OMN,EWR,NJ,USA,10,32.7,32.6933205040267,2020,EWR
07,OMN,OMN,HVN,CT,USA,0,0,0,2020,HVN
07,OMN,OMN,ISP,NY,USA,0,0,0,2020,ISP
07,OMN,OMN,ITH,NY,USA,3.6,7,7,2020,ITH
07,OMN,OMN,JFK,NY,USA,38.7,371.4,371.379060178603,2020,JFK
07,OMN,OMN,LGA,NY,USA,0.5,1,1,2020,LGA
07,OMN,OMN,ROC,NY,USA,2,4,4,2020,ROC
07,OMN,OMN,SYR,NY,USA,3.1,6,6,2020,SYR
07,OR,USA,ACY,NJ,USA,1.4,3.9,3.89897948556636,2020,ACY
07,OR,USA,ALB,NY,USA,9.6,1233,1232.974945357,2020,ALB
07,OR,USA,ART,NY,USA,2.6,18.9,18.877585597718,2020,ART
07,OR,USA,BDL,CT,USA,151.2,2006.4,2006.42807023191,2020,BDL
07,OR,USA,BGM,NY,USA,7.1,27,27.0416048160219,2020,BGM
07,OR,USA,BUF,NY,USA,83.3,1190,1190.03905105794,2020,BUF
07,OR,USA,ELM,NY,USA,40,93,92.9577295986737,2020,ELM
07,OR,USA,EWR,NJ,USA,887.5,11582.1,11582.0841204059,2020,EWR
07,OR,USA,HPN,NY,USA,25.4,196.6,196.617958696048,2020,HPN
07,OR,USA,HVN,CT,USA,3.1,9,9.0033322228391,2020,HVN
07,OR,USA,IAG,NY,USA,1.5,3,3,2020,IAG
07,OR,USA,ISP,NY,USA,3.5,43.6,43.5737530486794,2020,ISP
07,OR,USA,ITH,NY,USA,10,58.8,58.7676196701383,2020,ITH
07,OR,USA,JFK,NY,USA,2281.4,15756.4,15756.4139111518,2020,JFK
07,OR,USA,LGA,NY,USA,377.3,2676.4,2676.44487223915,2020,LGA
07,OR,USA,OGS,NY,USA,2.6,5,5,2020,OGS
07,OR,USA,PBG,NY,USA,2,4,4,2020,PBG
07,OR,USA,ROC,NY,USA,58.7,1045.2,1045.22353120233,2020,ROC
07,OR,USA,SLK,NY,USA,4.2,8.8,8.81319893056577,2020,SLK
07,OR,USA,SWF,NY,USA,15.3,29.7,29.6863977202195,2020,SWF
07,OR,USA,SYR,NY,USA,231.4,1128.7,1128.70575260764,2020,SYR
07,PA,USA,ACY,NJ,USA,248.9,17.8,17.7882942280559,2020,ACY
07,PA,USA,ALB,NY,USA,576.8,2599.7,2599.71458070787,2020,ALB
07,PA,USA,ART,NY,USA,43.2,504.1,504.091101428679,2020,ART
07,PA,USA,BDL,CT,USA,421.4,4469.4,4469.44575662021,2020,BDL
07,PA,USA,BGM,NY,USA,440.6,81.9,81.8901629333708,2020,BGM
07,PA,USA,BUF,NY,USA,64.1,3308.3,3308.25283147858,2020,BUF
07,PA,USA,CDW,NJ,USA,378.6,742,742,2020,CDW
07,PA,USA,ELM,NY,USA,311.6,52.2,52.2107427379417,2020,ELM
07,PA,USA,EWR,NJ,USA,1599,7368.1,7368.06018200596,2020,EWR
07,PA,USA,FOK,NY,USA,312.2,612,612,2020,FOK
07,PA,USA,FRG,NY,USA,1137.2,2229,2229,2020,FRG
07,PA,USA,GON,CT,USA,379.1,743,743,2020,GON
07,PA,USA,HPN,NY,USA,3361.1,518.7,518.685152107577,2020,HPN
07,PA,USA,HTO,NY,USA,1076.5,2110,2110,2020,HTO
07,PA,USA,HVN,CT,USA,204.2,469.4,469.381461854468,2020,HVN
07,PA,USA,IAG,NY,USA,973,82.1,82.0963296421689,2020,IAG
07,PA,USA,ISP,NY,USA,632.3,775.1,775.080197498533,2020,ISP
07,PA,USA,ITH,NY,USA,130.9,544.7,544.729226122451,2020,ITH
07,PA,USA,JFK,NY,USA,694.1,3332.3,3332.25778967018,2020,JFK
07,PA,USA,JHW,NY,USA,352,690,690,2020,JHW
07,PA,USA,LGA,NY,USA,1400,12824.8,12824.8270578021,2020,LGA
07,PA,USA,MMU,NJ,USA,1499.5,2939,2939,2020,MMU
07,PA,USA,MSS,NY,USA,0.6,0.3,0.259921049894873,2020,MSS
07,PA,USA,OGS,NY,USA,15.6,9.2,9.19803902718557,2020,OGS
07,PA,USA,OXC,CT,USA,758.2,1486,1486,2020,OXC
07,PA,USA,PBG,NY,USA,20.2,32.5,32.4716475041085,2020,PBG
07,PA,USA,ROC,NY,USA,509,2397,2396.97845604477,2020,ROC
07,PA,USA,SLK,NY,USA,6,8.8,8.7784616525042,2020,SLK
07,PA,USA,SWF,NY,USA,199.6,378.3,378.267726446602,2020,SWF
07,PA,USA,SYR,NY,USA,898,1953.3,1953.3154716941,2020,SYR
07,PA,USA,TEB,NJ,USA,2840.3,5567,5567,2020,TEB
07,PA,USA,TTN,NJ,USA,155,220.7,220.742023737941,2020,TTN
07,PA,USA,WWD,NJ,USA,378.6,742,742,2020,WWD
07,PAK,PAK,ALB,NY,USA,1.5,3,3,2020,ALB
07,PAK,PAK,BDL,CT,USA,3.1,6,6,2020,BDL
07,PAK,PAK,BUF,NY,USA,5.8,45.1,45.103892463101,2020,BUF
07,PAK,PAK,EWR,NJ,USA,174.5,152.1,152.087992444971,2020,EWR
07,PAK,PAK,HVN,CT,USA,1,2,2,2020,HVN
07,PAK,PAK,ITH,NY,USA,1,2,2,2020,ITH
07,PAK,PAK,JFK,NY,USA,1509.8,8701.8,8701.79005693829,2020,JFK
07,PAK,PAK,LGA,NY,USA,15.9,2.9,2.8708766406278,2020,LGA
07,PAK,PAK,PBG,NY,USA,0.5,1,1,2020,PBG
07,PAK,PAK,ROC,NY,USA,10.8,21.5,21.4666171616555,2020,ROC
07,PAK,PAK,SYR,NY,USA,10.5,18.2,18.1656794282511,2020,SYR
07,PAN,PAN,ACY,NJ,USA,16.3,27.8,27.8449914061482,2020,ACY
07,PAN,PAN,ALB,NY,USA,7.5,31.4,31.3961180127748,2020,ALB
07,PAN,PAN,BDL,CT,USA,34.8,72.2,72.1617106927481,2020,BDL
07,PAN,PAN,BUF,NY,USA,13.9,47.8,47.8201095120053,2020,BUF
07,PAN,PAN,EWR,NJ,USA,134.2,1211.1,1211.08119506907,2020,EWR
07,PAN,PAN,HPN,NY,USA,1.4,1.8,1.82842712474619,2020,HPN
07,PAN,PAN,HVN,CT,USA,3.1,6,6,2020,HVN
07,PAN,PAN,ITH,NY,USA,1.4,0.7,0.732050807568878,2020,ITH
07,PAN,PAN,JFK,NY,USA,136.2,1726.9,1726.85236234892,2020,JFK
07,PAN,PAN,LGA,NY,USA,52.7,570.3,570.344134726271,2020,LGA
07,PAN,PAN,ROC,NY,USA,17.7,33.2,33.1949583895495,2020,ROC
07,PAN,PAN,SWF,NY,USA,4.9,1.8,1.82842712474619,2020,SWF
07,PAN,PAN,SYR,NY,USA,9.2,18.4,18.4314931139161,2020,SYR
07,PER,PER,ACY,NJ,USA,2.1,11.6,11.5570723564389,2020,ACY
07,PER,PER,ALB,NY,USA,9.6,55.5,55.4830659042396,2020,ALB
07,PER,PER,BDL,CT,USA,94.4,256,256.009119168514,2020,BDL
07,PER,PER,BUF,NY,USA,37.4,50.1,50.085592526287,2020,BUF
07,PER,PER,CDW,NJ,USA,21.9,43,43,2020,CDW
07,PER,PER,ELM,NY,USA,2.6,5,5,2020,ELM
07,PER,PER,EWR,NJ,USA,255.6,4202.8,4202.81220766655,2020,EWR
07,PER,PER,HPN,NY,USA,4,10.1,10.1118073637774,2020,HPN
07,PER,PER,HVN,CT,USA,1,2,2,2020,HVN
07,PER,PER,ITH,NY,USA,1.7,4.8,4.84803547642573,2020,ITH
07,PER,PER,JFK,NY,USA,730.5,8529.4,8529.39784066544,2020,JFK
07,PER,PER,LGA,NY,USA,184.8,862.4,862.443459099612,2020,LGA
07,PER,PER,ROC,NY,USA,25.4,42.5,42.4589386606504,2020,ROC
07,PER,PER,SWF,NY,USA,0.5,1,1,2020,SWF
07,PER,PER,SYR,NY,USA,9.1,36.6,36.6288898234819,2020,SYR
07,PER,PER,TEB,NJ,USA,12.8,25,25,2020,TEB
07,PHL,PHL,ALB,NY,USA,12.2,70,69.9903445178381,2020,ALB
07,PHL,PHL,BDL,CT,USA,14.6,72.3,72.3470681344815,2020,BDL
07,PHL,PHL,BGM,NY,USA,3.2,3.8,3.82028452835046,2020,BGM
07,PHL,PHL,BUF,NY,USA,13.2,73.5,73.5271585441725,2020,BUF
07,PHL,PHL,ELM,NY,USA,7.5,11.4,11.3638558994257,2020,ELM
07,PHL,PHL,EWR,NJ,USA,561.1,1869.6,1869.6479526067,2020,EWR
07,PHL,PHL,HPN,NY,USA,2.1,5.1,5.07317794375132,2020,HPN
07,PHL,PHL,HVN,CT,USA,0.7,1.4,1.44948974278318,2020,HVN
07,PHL,PHL,ITH,NY,USA,1.7,3.8,3.82028452835046,2020,ITH
07,PHL,PHL,JFK,NY,USA,1047.2,11030.7,11030.6645383448,2020,JFK
07,PHL,PHL,LGA,NY,USA,60.7,59.2,59.2258157214654,2020,LGA
07,PHL,PHL,ROC,NY,USA,6.7,62.4,62.4245285181922,2020,ROC
07,PHL,PHL,SYR,NY,USA,4.7,57.5,57.5426673897285,2020,SYR
07,PNG,PNG,JFK,NY,USA,13.1,29.9,29.8931458074661,2020,JFK
07,POL,POL,ALB,NY,USA,6.6,10.7,10.6863160934862,2020,ALB
07,POL,POL,BDL,CT,USA,19.5,37.8,37.8121583039837,2020,BDL
07,POL,POL,BUF,NY,USA,19,42.6,42.6487180927487,2020,BUF
07,POL,POL,ELM,NY,USA,7.8,4.1,4.09901951359279,2020,ELM
07,POL,POL,EWR,NJ,USA,675.2,6521.3,6521.31488363391,2020,EWR
07,POL,POL,HPN,NY,USA,2.8,1.2,1.23606797749979,2020,HPN
07,POL,POL,ITH,NY,USA,2.1,2.2,2.16227766016838,2020,ITH
07,POL,POL,JFK,NY,USA,167.5,10732.5,10732.4564183806,2020,JFK
07,POL,POL,LGA,NY,USA,51.8,87.2,87.1880448554369,2020,LGA
07,POL,POL,OGS,NY,USA,0.5,1,1,2020,OGS
07,POL,POL,ROC,NY,USA,30.4,66.3,66.2608823247491,2020,ROC
07,POL,POL,SYR,NY,USA,31,105.7,105.681939002467,2020,SYR
07,PRT,PRT,ALB,NY,USA,3.6,6.5,6.48887238721851,2020,ALB
07,PRT,PRT,BDL,CT,USA,13.5,38.1,38.1003333719175,2020,BDL
07,PRT,PRT,BUF,NY,USA,25,38.6,38.6231269867355,2020,BUF
07,PRT,PRT,ELM,NY,USA,1,2,2,2020,ELM
07,PRT,PRT,EWR,NJ,USA,2943.5,10781.4,10781.3719009543,2020,EWR
07,PRT,PRT,HVN,CT,USA,1,2,2,2020,HVN
07,PRT,PRT,ITH,NY,USA,3.5,2.7,2.74165738677394,2020,ITH
07,PRT,PRT,JFK,NY,USA,1677.9,7638.2,7638.15637484443,2020,JFK
07,PRT,PRT,LGA,NY,USA,262.8,290.1,290.129660416143,2020,LGA
07,PRT,PRT,ROC,NY,USA,8.9,32.3,32.2705038703864,2020,ROC
07,PRT,PRT,SWF,NY,USA,2.1,5.3,5.32455532033676,2020,SWF
07,PRT,PRT,SYR,NY,USA,10.2,31.4,31.3738701076032,2020,SYR
07,PRY,PRY,ALB,NY,USA,0.5,1,1,2020,ALB
07,PRY,PRY,BUF,NY,USA,0.5,1,1,2020,BUF
07,PRY,PRY,EWR,NJ,USA,44.2,67.9,67.9048608281531,2020,EWR
07,PRY,PRY,JFK,NY,USA,432.1,1852.4,1852.35059317754,2020,JFK
07,PRY,PRY,LGA,NY,USA,0.6,10.3,10.323713482402,2020,LGA
07,PRY,PRY,ROC,NY,USA,1.2,1.5,1.51984209978975,2020,ROC
07,PRY,PRY,SYR,NY,USA,0.7,1.4,1.44948974278318,2020,SYR
07,QAT,QAT,ALB,NY,USA,10.4,14.2,14.1539697033502,2020,ALB
07,QAT,QAT,ART,NY,USA,0.5,1,1,2020,ART
07,QAT,QAT,BDL,CT,USA,3.5,7.1,7.12403840463596,2020,BDL
07,QAT,QAT,BUF,NY,USA,5.7,24.9,24.8930518076073,2020,BUF
07,QAT,QAT,ELM,NY,USA,0,0,0,2020,ELM
07,QAT,QAT,EWR,NJ,USA,50.5,216.1,216.065296382783,2020,EWR
07,QAT,QAT,ITH,NY,USA,0.5,1,1,2020,ITH
07,QAT,QAT,JFK,NY,USA,73.6,871,870.994810485907,2020,JFK
07,QAT,QAT,LGA,NY,USA,0.5,1,1,2020,LGA
07,QAT,QAT,ROC,NY,USA,2.1,2.2,2.16227766016838,2020,ROC
07,QAT,QAT,SWF,NY,USA,0.5,1,1,2020,SWF
07,QAT,QAT,SYR,NY,USA,3.5,7.1,7.12403840463596,2020,SYR
07,Qinghai,CHN,BUF,NY,USA,0,0,0.00871017845664523,2020,BUF
